macro_var,shock,horizon,beta,se,tstat,pvalue,ci_low,ci_high,nobs
oil,GPRD,26,4.057286449017613e-06,0.00026214017437497573,0.015477545396051767,0.9876511985263114,-0.0004271249301413526,0.00043523950303938784,9486
oil,GPRD,27,-0.00016709617381257633,0.00023609056360136406,-0.7077630349289017,0.47909242525671036,-0.0005554305936412972,0.00022123824601614456,9485
oil,GPRD,28,-0.0002111570956845272,0.00024253166519113927,-0.8706372238780212,0.3839522649896373,-0.0006100861848247528,0.00018777199345569834,9484
oil,GPRD,29,-0.00027694865407040787,0.0002467597977781535,-1.1223410643227847,0.26171745256911216,-0.0006828324024316155,0.00012893509429079972,9483
oil,GPRD,30,0.00011728702823203766,0.0002693123038023728,0.43550564373065337,0.6631954433607669,-0.000325692291459952,0.0005602663479240273,9482
oil,GPRD_ACT,0,-0.0005169262094102401,0.0004268594323948205,-1.2109986805495094,0.22589591038745338,-0.0012190474949833074,0.0001851950761628271,9512
oil,GPRD_ACT,1,-0.0006663019782116331,0.0003893168436804286,-1.7114645539420028,0.08699538920774946,-0.0013066712005726853,-2.5932755850580796e-05,9511
oil,GPRD_ACT,2,-0.0003425796289513454,0.0003942794178221084,-0.868875253097566,0.38491536656265235,-0.0009911115593883553,0.0003059523014856645,9510
oil,GPRD_ACT,3,-0.0003162634285404692,0.0003889991824058069,-0.8130182346001457,0.41620760361268894,-0.000956110144601818,0.0003235832875208796,9509
oil,GPRD_ACT,4,-0.0005179974955262362,0.0003274254525845918,-1.5820318531663609,0.11364229901943033,-0.0010565644387662294,2.0569447713756923e-05,9508
oil,GPRD_ACT,5,-0.00026408681339257136,0.0003046240908575986,-0.8669268824047898,0.3859820731624791,-0.0007651488540964872,0.0002369752273113445,9507
oil,GPRD_ACT,6,-0.0004224135493878994,0.00023946241236941319,-1.7640077422098783,0.07773067570912352,-0.0008162941668922777,-2.8532931883521037e-05,9506
oil,GPRD_ACT,7,-0.0002663978359359295,0.0003014636608093091,-0.8836814202440124,0.3768682128058092,-0.0007622614318121899,0.00022946575994033097,9505
oil,GPRD_ACT,8,-2.321762485412737e-05,0.0002547278437159762,-0.0911467883346715,0.9273759556244277,-0.0004422076424758786,0.00039577239276762384,9504
oil,GPRD_ACT,9,8.017563662838389e-06,0.00021012850096612,0.038155526860828355,0.9695636794778393,-0.00033761306327716005,0.0003536481906028368,9503
oil,GPRD_ACT,10,3.831675829068442e-05,0.00020401771688354322,0.18781093561867607,0.8510248629329537,-0.00029726252328757025,0.00037389603986893907,9502
oil,GPRD_ACT,11,-0.00022382715353740846,0.00021484958817073643,-1.041785350593913,0.2975112074938002,-0.0005772232778890744,0.00012956897081425745,9501
oil,GPRD_ACT,12,-7.594892644293341e-05,0.0002104335630644085,-0.3609164115122041,0.7181619347258866,-0.00042208133588174704,0.0002701834829958803,9500
oil,GPRD_ACT,13,-0.00019806098969237453,0.0002146580860452134,-0.922681243187163,0.35617334338600637,-0.0005511421210783051,0.00015502014169355597,9499
oil,GPRD_ACT,14,2.4658097416640625e-05,0.00022879890532173183,0.1077719204205412,0.9141766173869734,-0.0003516826118443365,0.00040099880667761773,9498
oil,GPRD_ACT,15,-0.0002764377786121112,0.00019527536154591613,-1.4156306070753883,0.15688368517350754,-0.0005976371653051714,4.4761608080949025e-05,9497
oil,GPRD_ACT,16,-4.1139474271383654e-05,0.00023938276063508967,-0.1718564618531401,0.8635503756486251,-0.000434889076331667,0.0003526101277888997,9496
oil,GPRD_ACT,17,-0.00021369647636729021,0.0002083283102979275,-1.0257678184097292,0.30500103863067074,-0.000556366053157508,0.00012897310042292757,9495
oil,GPRD_ACT,18,-0.00026943496202996235,0.00020467509617087945,-1.3164032511557542,0.18803873179867403,-0.0006060955363132748,6.722561225335009e-05,9494
oil,GPRD_ACT,19,-7.573409988037345e-05,0.00020755612435986544,-0.3648849202303661,0.7151973113018673,-0.00041713354382968894,0.00026566534406894206,9493
